order_id,order_date,sku_id,quantity,unit_price,region
ORD_0005320,2023-03-08,SKU_020,22,90.86,South
ORD_0005321,2023-03-08,SKU_001,4,72.53,East
ORD_0005322,2023-03-08,SKU_002,41,136.11,East
ORD_0005323,2023-03-08,SKU_003,22,91.45,East
ORD_0005324,2023-03-08,SKU_004,19,109.35,East
ORD_0005325,2023-03-08,SKU_005,24,75.2,East
ORD_0005326,2023-03-08,SKU_006,37,50.74,East
ORD_0005327,2023-03-08,SKU_007,7,79.18,East
ORD_0005328,2023-03-08,SKU_008,30,38.51,East
ORD_0005329,2023-03-08,SKU_009,12,106.06,East
ORD_0005330,2023-03-08,SKU_010,9,97.77,East
ORD_0005331,2023-03-08,SKU_011,23,104.87,East
ORD_0005332,2023-03-08,SKU_012,50,72.22,East
ORD_0005333,2023-03-08,SKU_013,38,133.02,East
ORD_0005334,2023-03-08,SKU_014,36,114.4,East
ORD_0005335,2023-03-08,SKU_015,28,116.7,East
ORD_0005336,2023-03-08,SKU_016,37,55.1,East
ORD_0005337,2023-03-08,SKU_017,27,75.98,East
ORD_0005338,2023-03-08,SKU_018,12,34.97,East
ORD_0005339,2023-03-08,SKU_019,25,49.55,East
ORD_0005340,2023-03-08,SKU_020,26,90.86,East
ORD_0005341,2023-03-08,SKU_001,8,72.53,West
ORD_0005342,2023-03-08,SKU_002,44,136.11,West
ORD_0005343,2023-03-08,SKU_003,36,91.45,West
ORD_0005344,2023-03-08,SKU_004,25,109.35,West
ORD_0005345,2023-03-08,SKU_005,29,75.2,West
ORD_0005346,2023-03-08,SKU_006,44,50.74,West
ORD_0005347,2023-03-08,SKU_007,10,79.18,West
ORD_0005348,2023-03-08,SKU_008,33,38.51,West
ORD_0005349,2023-03-08,SKU_009,11,106.06,West
ORD_0005350,2023-03-08,SKU_010,13,97.77,West
ORD_0005351,2023-03-08,SKU_011,23,104.87,West
ORD_0005352,2023-03-08,SKU_012,52,72.22,West
ORD_0005353,2023-03-08,SKU_013,30,133.02,West
ORD_0005354,2023-03-08,SKU_014,37,114.4,West
ORD_0005355,2023-03-08,SKU_015,28,116.7,West
ORD_0005356,2023-03-08,SKU_016,43,55.1,West
ORD_0005357,2023-03-08,SKU_017,30,75.98,West
ORD_0005358,2023-03-08,SKU_018,6,34.97,West
ORD_0005359,2023-03-08,SKU_019,36,49.55,West
ORD_0005360,2023-03-08,SKU_020,31,90.86,West
ORD_0005361,2023-03-09,SKU_001,2,72.53,North
ORD_0005362,2023-03-09,SKU_002,28,136.11,North
ORD_0005363,2023-03-09,SKU_003,18,91.45,North
ORD_0005364,2023-03-09,SKU_004,23,109.35,North
ORD_0005365,2023-03-09,SKU_005,27,75.2,North
ORD_0005366,2023-03-09,SKU_006,36,50.74,North
ORD_0005367,2023-03-09,SKU_007,3,79.18,North
ORD_0005368,2023-03-09,SKU_008,22,38.51,North
ORD_0005369,2023-03-09,SKU_009,6,106.06,North
ORD_0005370,2023-03-09,SKU_010,4,97.77,North
ORD_0005371,2023-03-09,SKU_011,23,104.87,North
ORD_0005372,2023-03-09,SKU_012,38,72.22,North
ORD_0005373,2023-03-09,SKU_013,33,133.02,North
ORD_0005374,2023-03-09,SKU_014,35,114.4,North
ORD_0005375,2023-03-09,SKU_015,25,116.7,North
ORD_0005376,2023-03-09,SKU_016,19,55.1,North
ORD_0005377,2023-03-09,SKU_017,18,75.98,North
ORD_0005378,2023-03-09,SKU_018,11,34.97,North
ORD_0005379,2023-03-09,SKU_019,31,49.55,North
ORD_0005380,2023-03-09,SKU_020,27,90.86,North
ORD_0005381,2023-03-09,SKU_001,13,72.53,South
ORD_0005382,2023-03-09,SKU_002,30,136.11,South
ORD_0005383,2023-03-09,SKU_003,27,91.45,South
ORD_0005384,2023-03-09,SKU_004,24,109.35,South
ORD_0005385,2023-03-09,SKU_005,17,75.2,South
ORD_0005386,2023-03-09,SKU_006,27,50.74,South
ORD_0005387,2023-03-09,SKU_007,12,79.18,South
ORD_0005388,2023-03-09,SKU_008,22,38.51,South
ORD_0005389,2023-03-09,SKU_009,11,106.06,South
ORD_0005390,2023-03-09,SKU_010,6,97.77,South
ORD_0005391,2023-03-09,SKU_011,24,104.87,South
ORD_0005392,2023-03-09,SKU_012,36,72.22,South
ORD_0005393,2023-03-09,SKU_013,34,133.02,South
ORD_0005394,2023-03-09,SKU_014,32,114.4,South
ORD_0005395,2023-03-09,SKU_015,39,116.7,South
ORD_0005396,2023-03-09,SKU_016,36,55.1,South
ORD_0005397,2023-03-09,SKU_017,29,75.98,South
ORD_0005398,2023-03-09,SKU_018,14,34.97,South
ORD_0005399,2023-03-09,SKU_019,39,49.55,South
ORD_0005400,2023-03-09,SKU_020,29,90.86,South
ORD_0005401,2023-03-09,SKU_001,6,72.53,East
ORD_0005402,2023-03-09,SKU_002,35,136.11,East
ORD_0005403,2023-03-09,SKU_003,24,91.45,East
ORD_0005404,2023-03-09,SKU_004,28,109.35,East
ORD_0005405,2023-03-09,SKU_005,24,75.2,East
ORD_0005406,2023-03-09,SKU_006,34,50.74,East
ORD_0005407,2023-03-09,SKU_007,12,79.18,East
ORD_0005408,2023-03-09,SKU_008,37,38.51,East
ORD_0005409,2023-03-09,SKU_009,14,106.06,East
ORD_0005410,2023-03-09,SKU_010,9,97.77,East
ORD_0005411,2023-03-09,SKU_011,23,104.87,East
ORD_0005412,2023-03-09,SKU_012,35,72.22,East
ORD_0005413,2023-03-09,SKU_013,26,133.02,East
ORD_0005414,2023-03-09,SKU_014,40,114.4,East
ORD_0005415,2023-03-09,SKU_015,37,116.7,East
ORD_0005416,2023-03-09,SKU_016,23,55.1,East
ORD_0005417,2023-03-09,SKU_017,18,75.98,East
ORD_0005418,2023-03-09,SKU_018,13,34.97,East
ORD_0005419,2023-03-09,SKU_019,33,49.55,East
ORD_0005420,2023-03-09,SKU_020,22,90.86,East
ORD_0005421,2023-03-09,SKU_001,9,72.53,West
ORD_0005422,2023-03-09,SKU_002,32,136.11,West
ORD_0005423,2023-03-09,SKU_003,38,91.45,West
ORD_0005424,2023-03-09,SKU_004,23,109.35,West
ORD_0005425,2023-03-09,SKU_005,12,75.2,West
ORD_0005426,2023-03-09,SKU_006,39,50.74,West
ORD_0005427,2023-03-09,SKU_007,4,79.18,West
ORD_0005428,2023-03-09,SKU_008,31,38.51,West
ORD_0005429,2023-03-09,SKU_009,16,106.06,West
ORD_0005430,2023-03-09,SKU_010,11,97.77,West
ORD_0005431,2023-03-09,SKU_011,24,104.87,West
ORD_0005432,2023-03-09,SKU_012,37,72.22,West
ORD_0005433,2023-03-09,SKU_013,29,133.02,West
ORD_0005434,2023-03-09,SKU_014,31,114.4,West
ORD_0005435,2023-03-09,SKU_015,29,116.7,West
ORD_0005436,2023-03-09,SKU_016,20,55.1,West
ORD_0005437,2023-03-09,SKU_017,29,75.98,West
ORD_0005438,2023-03-09,SKU_018,10,34.97,West
ORD_0005439,2023-03-09,SKU_019,36,49.55,West
ORD_0005440,2023-03-09,SKU_020,24,90.86,West
ORD_0005441,2023-03-10,SKU_001,11,72.53,North
ORD_0005442,2023-03-10,SKU_002,30,136.11,North
ORD_0005443,2023-03-10,SKU_003,24,91.45,North
ORD_0005444,2023-03-10,SKU_004,16,109.35,North
ORD_0005445,2023-03-10,SKU_005,12,75.2,North
ORD_0005446,2023-03-10,SKU_006,26,50.74,North
ORD_0005447,2023-03-10,SKU_007,4,79.18,North
ORD_0005448,2023-03-10,SKU_008,30,38.51,North
ORD_0005449,2023-03-10,SKU_009,10,106.06,North
ORD_0005450,2023-03-10,SKU_010,9,97.77,North
ORD_0005451,2023-03-10,SKU_011,29,104.87,North
ORD_0005452,2023-03-10,SKU_012,40,72.22,North
ORD_0005453,2023-03-10,SKU_013,25,133.02,North
ORD_0005454,2023-03-10,SKU_014,42,114.4,North
ORD_0005455,2023-03-10,SKU_015,36,116.7,North
ORD_0005456,2023-03-10,SKU_016,27,55.1,North
ORD_0005457,2023-03-10,SKU_017,18,75.98,North
ORD_0005458,2023-03-10,SKU_018,9,34.97,North
ORD_0005459,2023-03-10,SKU_019,46,49.55,North
ORD_0005460,2023-03-10,SKU_020,20,90.86,North
ORD_0005461,2023-03-10,SKU_001,9,72.53,South
ORD_0005462,2023-03-10,SKU_002,41,136.11,South
ORD_0005463,2023-03-10,SKU_003,37,91.45,South
ORD_0005464,2023-03-10,SKU_004,23,109.35,South
ORD_0005465,2023-03-10,SKU_005,18,75.2,South
ORD_0005466,2023-03-10,SKU_006,52,50.74,South
ORD_0005467,2023-03-10,SKU_007,9,79.18,South
ORD_0005468,2023-03-10,SKU_008,30,38.51,South
ORD_0005469,2023-03-10,SKU_009,16,106.06,South
ORD_0005470,2023-03-10,SKU_010,10,97.77,South
ORD_0005471,2023-03-10,SKU_011,30,104.87,South
ORD_0005472,2023-03-10,SKU_012,42,72.22,South
ORD_0005473,2023-03-10,SKU_013,32,133.02,South
ORD_0005474,2023-03-10,SKU_014,36,114.4,South
ORD_0005475,2023-03-10,SKU_015,27,116.7,South
ORD_0005476,2023-03-10,SKU_016,45,55.1,South
ORD_0005477,2023-03-10,SKU_017,26,75.98,South
ORD_0005478,2023-03-10,SKU_018,11,34.97,South
ORD_0005479,2023-03-10,SKU_019,46,49.55,South
ORD_0005480,2023-03-10,SKU_020,17,90.86,South
ORD_0005481,2023-03-10,SKU_001,9,72.53,East
ORD_0005482,2023-03-10,SKU_002,29,136.11,East
ORD_0005483,2023-03-10,SKU_003,24,91.45,East
ORD_0005484,2023-03-10,SKU_004,21,109.35,East
ORD_0005485,2023-03-10,SKU_005,20,75.2,East
ORD_0005486,2023-03-10,SKU_006,42,50.74,East
ORD_0005487,2023-03-10,SKU_007,11,79.18,East
ORD_0005488,2023-03-10,SKU_008,25,38.51,East
ORD_0005489,2023-03-10,SKU_009,14,106.06,East
ORD_0005490,2023-03-10,SKU_010,8,97.77,East
ORD_0005491,2023-03-10,SKU_011,17,104.87,East
ORD_0005492,2023-03-10,SKU_012,48,72.22,East
ORD_0005493,2023-03-10,SKU_013,28,133.02,East
ORD_0005494,2023-03-10,SKU_014,43,114.4,East
ORD_0005495,2023-03-10,SKU_015,40,116.7,East
ORD_0005496,2023-03-10,SKU_016,40,55.1,East
ORD_0005497,2023-03-10,SKU_017,29,75.98,East
ORD_0005498,2023-03-10,SKU_018,13,34.97,East
ORD_0005499,2023-03-10,SKU_019,34,49.55,East
ORD_0005500,2023-03-10,SKU_020,17,90.86,East
ORD_0005501,2023-03-10,SKU_001,8,72.53,West
ORD_0005502,2023-03-10,SKU_002,24,136.11,West
ORD_0005503,2023-03-10,SKU_003,35,91.45,West
ORD_0005504,2023-03-10,SKU_004,16,109.35,West
ORD_0005505,2023-03-10,SKU_005,27,75.2,West
ORD_0005506,2023-03-10,SKU_006,41,50.74,West
ORD_0005507,2023-03-10,SKU_007,10,79.18,West
ORD_0005508,2023-03-10,SKU_008,22,38.51,West
ORD_0005509,2023-03-10,SKU_009,15,106.06,West
ORD_0005510,2023-03-10,SKU_010,10,97.77,West
ORD_0005511,2023-03-10,SKU_011,19,104.87,West
ORD_0005512,2023-03-10,SKU_012,44,72.22,West
ORD_0005513,2023-03-10,SKU_013,32,133.02,West
ORD_0005514,2023-03-10,SKU_014,30,114.4,West
ORD_0005515,2023-03-10,SKU_015,23,116.7,West
ORD_0005516,2023-03-10,SKU_016,20,55.1,West
ORD_0005517,2023-03-10,SKU_017,26,75.98,West
ORD_0005518,2023-03-10,SKU_018,4,34.97,West
ORD_0005519,2023-03-10,SKU_019,30,49.55,West
ORD_0005520,2023-03-10,SKU_020,20,90.86,West
ORD_0005521,2023-03-11,SKU_001,10,72.53,North
ORD_0005522,2023-03-11,SKU_002,39,136.11,North
ORD_0005523,2023-03-11,SKU_003,32,91.45,North
ORD_0005524,2023-03-11,SKU_004,26,109.35,North
ORD_0005525,2023-03-11,SKU_005,24,75.2,North
ORD_0005526,2023-03-11,SKU_006,42,50.74,North
ORD_0005527,2023-03-11,SKU_007,6,79.18,North
ORD_0005528,2023-03-11,SKU_008,44,38.51,North
ORD_0005529,2023-03-11,SKU_009,17,106.06,North
ORD_0005530,2023-03-11,SKU_010,9,97.77,North
ORD_0005531,2023-03-11,SKU_011,26,104.87,North
ORD_0005532,2023-03-11,SKU_012,60,72.22,North
ORD_0005533,2023-03-11,SKU_013,39,133.02,North
ORD_0005534,2023-03-11,SKU_014,30,114.4,North
ORD_0005535,2023-03-11,SKU_015,45,116.7,North
ORD_0005536,2023-03-11,SKU_016,54,55.1,North
ORD_0005537,2023-03-11,SKU_017,30,75.98,North
ORD_0005538,2023-03-11,SKU_018,11,34.97,North
ORD_0005539,2023-03-11,SKU_019,48,49.55,North
ORD_0005540,2023-03-11,SKU_020,16,90.86,North
ORD_0005541,2023-03-11,SKU_001,5,72.53,South
ORD_0005542,2023-03-11,SKU_002,40,136.11,South
ORD_0005543,2023-03-11,SKU_003,38,91.45,South
ORD_0005544,2023-03-11,SKU_004,27,109.35,South
ORD_0005545,2023-03-11,SKU_005,31,75.2,South
ORD_0005546,2023-03-11,SKU_006,49,50.74,South
ORD_0005547,2023-03-11,SKU_007,9,79.18,South
ORD_0005548,2023-03-11,SKU_008,54,38.51,South
ORD_0005549,2023-03-11,SKU_009,16,106.06,South
ORD_0005550,2023-03-11,SKU_010,6,97.77,South
ORD_0005551,2023-03-11,SKU_011,31,104.87,South
ORD_0005552,2023-03-11,SKU_012,63,72.22,South
ORD_0005553,2023-03-11,SKU_013,39,133.02,South
ORD_0005554,2023-03-11,SKU_014,48,114.4,South
ORD_0005555,2023-03-11,SKU_015,40,116.7,South
ORD_0005556,2023-03-11,SKU_016,36,55.1,South
ORD_0005557,2023-03-11,SKU_017,29,75.98,South
ORD_0005558,2023-03-11,SKU_018,16,34.97,South
ORD_0005559,2023-03-11,SKU_019,44,49.55,South
ORD_0005560,2023-03-11,SKU_020,32,90.86,South
ORD_0005561,2023-03-11,SKU_001,15,72.53,East
ORD_0005562,2023-03-11,SKU_002,40,136.11,East
ORD_0005563,2023-03-11,SKU_003,30,91.45,East
ORD_0005564,2023-03-11,SKU_004,23,109.35,East
ORD_0005565,2023-03-11,SKU_005,27,75.2,East
ORD_0005566,2023-03-11,SKU_006,45,50.74,East
ORD_0005567,2023-03-11,SKU_007,8,79.18,East
ORD_0005568,2023-03-11,SKU_008,33,38.51,East
ORD_0005569,2023-03-11,SKU_009,9,106.06,East
ORD_0005570,2023-03-11,SKU_010,9,97.77,East
ORD_0005571,2023-03-11,SKU_011,35,104.87,East
ORD_0005572,2023-03-11,SKU_012,45,72.22,East
ORD_0005573,2023-03-11,SKU_013,32,133.02,East
ORD_0005574,2023-03-11,SKU_014,30,114.4,East
ORD_0005575,2023-03-11,SKU_015,42,116.7,East
ORD_0005576,2023-03-11,SKU_016,44,55.1,East
ORD_0005577,2023-03-11,SKU_017,17,75.98,East
ORD_0005578,2023-03-11,SKU_018,9,34.97,East
ORD_0005579,2023-03-11,SKU_019,44,49.55,East
ORD_0005580,2023-03-11,SKU_020,22,90.86,East
ORD_0005581,2023-03-11,SKU_001,14,72.53,West
ORD_0005582,2023-03-11,SKU_002,45,136.11,West
ORD_0005583,2023-03-11,SKU_003,23,91.45,West
ORD_0005584,2023-03-11,SKU_004,18,109.35,West
ORD_0005585,2023-03-11,SKU_005,26,75.2,West
ORD_0005586,2023-03-11,SKU_006,57,50.74,West
ORD_0005587,2023-03-11,SKU_007,8,79.18,West
ORD_0005588,2023-03-11,SKU_008,30,38.51,West
ORD_0005589,2023-03-11,SKU_009,17,106.06,West
ORD_0005590,2023-03-11,SKU_010,10,97.77,West
ORD_0005591,2023-03-11,SKU_011,23,104.87,West
ORD_0005592,2023-03-11,SKU_012,50,72.22,West
ORD_0005593,2023-03-11,SKU_013,34,133.02,West
ORD_0005594,2023-03-11,SKU_014,46,114.4,West
ORD_0005595,2023-03-11,SKU_015,39,116.7,West
ORD_0005596,2023-03-11,SKU_016,27,55.1,West
ORD_0005597,2023-03-11,SKU_017,27,75.98,West
ORD_0005598,2023-03-11,SKU_018,14,34.97,West
ORD_0005599,2023-03-11,SKU_019,40,49.55,West
ORD_0005600,2023-03-11,SKU_020,19,90.86,West
ORD_0005601,2023-03-12,SKU_001,9,72.53,North
ORD_0005602,2023-03-12,SKU_002,47,136.11,North
ORD_0005603,2023-03-12,SKU_003,43,91.45,North
ORD_0005604,2023-03-12,SKU_004,29,109.35,North
ORD_0005605,2023-03-12,SKU_005,29,75.2,North
ORD_0005606,2023-03-12,SKU_006,32,50.74,North
ORD_0005607,2023-03-12,SKU_007,14,79.18,North
ORD_0005608,2023-03-12,SKU_008,27,38.51,North
ORD_0005609,2023-03-12,SKU_009,18,106.06,North
ORD_0005610,2023-03-12,SKU_010,9,97.77,North
ORD_0005611,2023-03-12,SKU_011,29,104.87,North
ORD_0005612,2023-03-12,SKU_012,41,72.22,North
ORD_0005613,2023-03-12,SKU_013,42,133.02,North
ORD_0005614,2023-03-12,SKU_014,26,114.4,North
ORD_0005615,2023-03-12,SKU_015,42,116.7,North
ORD_0005616,2023-03-12,SKU_016,39,55.1,North
ORD_0005617,2023-03-12,SKU_017,20,75.98,North
ORD_0005618,2023-03-12,SKU_018,9,34.97,North
ORD_0005619,2023-03-12,SKU_019,41,49.55,North
ORD_0005620,2023-03-12,SKU_020,23,90.86,North
ORD_0005621,2023-03-12,SKU_001,11,72.53,South
ORD_0005622,2023-03-12,SKU_002,38,136.11,South
ORD_0005623,2023-03-12,SKU_003,31,91.45,South
ORD_0005624,2023-03-12,SKU_004,17,109.35,South
ORD_0005625,2023-03-12,SKU_005,21,75.2,South
ORD_0005626,2023-03-12,SKU_006,38,50.74,South
ORD_0005627,2023-03-12,SKU_007,12,79.18,South
ORD_0005628,2023-03-12,SKU_008,25,38.51,South
ORD_0005629,2023-03-12,SKU_009,14,106.06,South
ORD_0005630,2023-03-12,SKU_010,11,97.77,South
ORD_0005631,2023-03-12,SKU_011,29,104.87,South
ORD_0005632,2023-03-12,SKU_012,45,72.22,South
ORD_0005633,2023-03-12,SKU_013,40,133.02,South
ORD_0005634,2023-03-12,SKU_014,26,114.4,South
ORD_0005635,2023-03-12,SKU_015,37,116.7,South
ORD_0005636,2023-03-12,SKU_016,45,55.1,South
ORD_0005637,2023-03-12,SKU_017,40,75.98,South
ORD_0005638,2023-03-12,SKU_018,15,34.97,South
ORD_0005639,2023-03-12,SKU_019,49,49.55,South
ORD_0005640,2023-03-12,SKU_020,22,90.86,South
ORD_0005641,2023-03-12,SKU_001,16,72.53,East
ORD_0005642,2023-03-12,SKU_002,39,136.11,East
ORD_0005643,2023-03-12,SKU_003,29,91.45,East
ORD_0005644,2023-03-12,SKU_004,30,109.35,East
ORD_0005645,2023-03-12,SKU_005,30,75.2,East
ORD_0005646,2023-03-12,SKU_006,41,50.74,East
ORD_0005647,2023-03-12,SKU_007,14,79.18,East
ORD_0005648,2023-03-12,SKU_008,37,38.51,East
ORD_0005649,2023-03-12,SKU_009,12,106.06,East
ORD_0005650,2023-03-12,SKU_010,10,97.77,East
ORD_0005651,2023-03-12,SKU_011,29,104.87,East
ORD_0005652,2023-03-12,SKU_012,63,72.22,East
ORD_0005653,2023-03-12,SKU_013,33,133.02,East
ORD_0005654,2023-03-12,SKU_014,42,114.4,East
ORD_0005655,2023-03-12,SKU_015,40,116.7,East
ORD_0005656,2023-03-12,SKU_016,45,55.1,East
ORD_0005657,2023-03-12,SKU_017,19,75.98,East
ORD_0005658,2023-03-12,SKU_018,13,34.97,East
ORD_0005659,2023-03-12,SKU_019,52,49.55,East
ORD_0005660,2023-03-12,SKU_020,23,90.86,East
ORD_0005661,2023-03-12,SKU_001,11,72.53,West
ORD_0005662,2023-03-12,SKU_002,51,136.11,West
ORD_0005663,2023-03-12,SKU_003,37,91.45,West
ORD_0005664,2023-03-12,SKU_004,27,109.35,West
ORD_0005665,2023-03-12,SKU_005,31,75.2,West
ORD_0005666,2023-03-12,SKU_006,43,50.74,West
ORD_0005667,2023-03-12,SKU_007,10,79.18,West
ORD_0005668,2023-03-12,SKU_008,48,38.51,West
ORD_0005669,2023-03-12,SKU_009,21,106.06,West
ORD_0005670,2023-03-12,SKU_010,9,97.77,West
ORD_0005671,2023-03-12,SKU_011,25,104.87,West
ORD_0005672,2023-03-12,SKU_012,52,72.22,West
ORD_0005673,2023-03-12,SKU_013,31,133.02,West
ORD_0005674,2023-03-12,SKU_014,53,114.4,West
ORD_0005675,2023-03-12,SKU_015,42,116.7,West
ORD_0005676,2023-03-12,SKU_016,46,55.1,West
ORD_0005677,2023-03-12,SKU_017,30,75.98,West
ORD_0005678,2023-03-12,SKU_018,15,34.97,West
ORD_0005679,2023-03-12,SKU_019,59,49.55,West
ORD_0005680,2023-03-12,SKU_020,31,90.86,West
ORD_0005681,2023-03-13,SKU_001,10,72.53,North
ORD_0005682,2023-03-13,SKU_002,23,136.11,North
ORD_0005683,2023-03-13,SKU_003,25,91.45,North
ORD_0005684,2023-03-13,SKU_004,19,109.35,North
ORD_0005685,2023-03-13,SKU_005,16,75.2,North
ORD_0005686,2023-03-13,SKU_006,27,50.74,North
ORD_0005687,2023-03-13,SKU_007,11,79.18,North
ORD_0005688,2023-03-13,SKU_008,20,38.51,North
ORD_0005689,2023-03-13,SKU_009,10,106.06,North
ORD_0005690,2023-03-13,SKU_010,7,97.77,North
ORD_0005691,2023-03-13,SKU_011,30,104.87,North
ORD_0005692,2023-03-13,SKU_012,41,72.22,North
ORD_0005693,2023-03-13,SKU_013,34,133.02,North
ORD_0005694,2023-03-13,SKU_014,34,114.4,North
ORD_0005695,2023-03-13,SKU_015,25,116.7,North
ORD_0005696,2023-03-13,SKU_016,34,55.1,North
ORD_0005697,2023-03-13,SKU_017,26,75.98,North
ORD_0005698,2023-03-13,SKU_018,9,34.97,North
ORD_0005699,2023-03-13,SKU_019,38,49.55,North
ORD_0005700,2023-03-13,SKU_020,17,90.86,North
ORD_0005701,2023-03-13,SKU_001,12,72.53,South
ORD_0005702,2023-03-13,SKU_002,39,136.11,South
ORD_0005703,2023-03-13,SKU_003,26,91.45,South
ORD_0005704,2023-03-13,SKU_004,25,109.35,South
ORD_0005705,2023-03-13,SKU_005,20,75.2,South
ORD_0005706,2023-03-13,SKU_006,42,50.74,South
ORD_0005707,2023-03-13,SKU_007,8,79.18,South
ORD_0005708,2023-03-13,SKU_008,28,38.51,South
ORD_0005709,2023-03-13,SKU_009,7,106.06,South
ORD_0005710,2023-03-13,SKU_010,8,97.77,South
ORD_0005711,2023-03-13,SKU_011,18,104.87,South
ORD_0005712,2023-03-13,SKU_012,34,72.22,South
ORD_0005713,2023-03-13,SKU_013,36,133.02,South
ORD_0005714,2023-03-13,SKU_014,25,114.4,South
ORD_0005715,2023-03-13,SKU_015,36,116.7,South
ORD_0005716,2023-03-13,SKU_016,37,55.1,South
ORD_0005717,2023-03-13,SKU_017,26,75.98,South
ORD_0005718,2023-03-13,SKU_018,11,34.97,South
ORD_0005719,2023-03-13,SKU_019,27,49.55,South
ORD_0005720,2023-03-13,SKU_020,22,90.86,South
ORD_0005721,2023-03-13,SKU_001,8,72.53,East
ORD_0005722,2023-03-13,SKU_002,37,136.11,East
ORD_0005723,2023-03-13,SKU_003,29,91.45,East
ORD_0005724,2023-03-13,SKU_004,28,109.35,East
ORD_0005725,2023-03-13,SKU_005,21,75.2,East
ORD_0005726,2023-03-13,SKU_006,40,50.74,East
ORD_0005727,2023-03-13,SKU_007,6,79.18,East
ORD_0005728,2023-03-13,SKU_008,29,38.51,East
ORD_0005729,2023-03-13,SKU_009,13,106.06,East
ORD_0005730,2023-03-13,SKU_010,10,97.77,East
ORD_0005731,2023-03-13,SKU_011,18,104.87,East
ORD_0005732,2023-03-13,SKU_012,50,72.22,East
ORD_0005733,2023-03-13,SKU_013,31,133.02,East
ORD_0005734,2023-03-13,SKU_014,27,114.4,East
ORD_0005735,2023-03-13,SKU_015,41,116.7,East
ORD_0005736,2023-03-13,SKU_016,42,55.1,East
ORD_0005737,2023-03-13,SKU_017,27,75.98,East
ORD_0005738,2023-03-13,SKU_018,9,34.97,East
ORD_0005739,2023-03-13,SKU_019,31,49.55,East
ORD_0005740,2023-03-13,SKU_020,17,90.86,East
ORD_0005741,2023-03-13,SKU_001,10,72.53,West
ORD_0005742,2023-03-13,SKU_002,31,136.11,West
ORD_0005743,2023-03-13,SKU_003,24,91.45,West
ORD_0005744,2023-03-13,SKU_004,18,109.35,West
ORD_0005745,2023-03-13,SKU_005,25,75.2,West
ORD_0005746,2023-03-13,SKU_006,26,50.74,West
ORD_0005747,2023-03-13,SKU_007,11,79.18,West
ORD_0005748,2023-03-13,SKU_008,31,38.51,West
ORD_0005749,2023-03-13,SKU_009,10,106.06,West
ORD_0005750,2023-03-13,SKU_010,9,97.77,West
ORD_0005751,2023-03-13,SKU_011,19,104.87,West
ORD_0005752,2023-03-13,SKU_012,47,72.22,West
ORD_0005753,2023-03-13,SKU_013,34,133.02,West
ORD_0005754,2023-03-13,SKU_014,38,114.4,West
ORD_0005755,2023-03-13,SKU_015,26,116.7,West
ORD_0005756,2023-03-13,SKU_016,33,55.1,West
ORD_0005757,2023-03-13,SKU_017,31,75.98,West
ORD_0005758,2023-03-13,SKU_018,9,34.97,West
ORD_0005759,2023-03-13,SKU_019,45,49.55,West
ORD_0005760,2023-03-13,SKU_020,28,90.86,West
ORD_0005761,2023-03-14,SKU_001,5,72.53,North
ORD_0005762,2023-03-14,SKU_002,32,136.11,North
ORD_0005763,2023-03-14,SKU_003,33,91.45,North
ORD_0005764,2023-03-14,SKU_004,21,109.35,North
ORD_0005765,2023-03-14,SKU_005,17,75.2,North
ORD_0005766,2023-03-14,SKU_006,30,50.74,North
ORD_0005767,2023-03-14,SKU_007,7,79.18,North
ORD_0005768,2023-03-14,SKU_008,23,38.51,North
ORD_0005769,2023-03-14,SKU_009,7,106.06,North
ORD_0005770,2023-03-14,SKU_010,1,97.77,North
ORD_0005771,2023-03-14,SKU_011,19,104.87,North
ORD_0005772,2023-03-14,SKU_012,33,72.22,North
ORD_0005773,2023-03-14,SKU_013,26,133.02,North
ORD_0005774,2023-03-14,SKU_014,32,114.4,North
ORD_0005775,2023-03-14,SKU_015,32,116.7,North
ORD_0005776,2023-03-14,SKU_016,28,55.1,North
ORD_0005777,2023-03-14,SKU_017,29,75.98,North
ORD_0005778,2023-03-14,SKU_018,9,34.97,North
ORD_0005779,2023-03-14,SKU_019,34,49.55,North
ORD_0005780,2023-03-14,SKU_020,13,90.86,North
ORD_0005781,2023-03-14,SKU_001,8,72.53,South
ORD_0005782,2023-03-14,SKU_002,42,136.11,South
ORD_0005783,2023-03-14,SKU_003,35,91.45,South
ORD_0005784,2023-03-14,SKU_004,22,109.35,South
ORD_0005785,2023-03-14,SKU_005,20,75.2,South
ORD_0005786,2023-03-14,SKU_006,31,50.74,South
ORD_0005787,2023-03-14,SKU_007,3,79.18,South
ORD_0005788,2023-03-14,SKU_008,43,38.51,South
ORD_0005789,2023-03-14,SKU_009,10,106.06,South
ORD_0005790,2023-03-14,SKU_010,12,97.77,South
ORD_0005791,2023-03-14,SKU_011,20,104.87,South
ORD_0005792,2023-03-14,SKU_012,53,72.22,South
ORD_0005793,2023-03-14,SKU_013,26,133.02,South
ORD_0005794,2023-03-14,SKU_014,30,114.4,South
ORD_0005795,2023-03-14,SKU_015,42,116.7,South
ORD_0005796,2023-03-14,SKU_016,34,55.1,South
ORD_0005797,2023-03-14,SKU_017,27,75.98,South
ORD_0005798,2023-03-14,SKU_018,12,34.97,South
ORD_0005799,2023-03-14,SKU_019,47,49.55,South
ORD_0005800,2023-03-14,SKU_020,17,90.86,South
